project_id,notice_type,notice_no,country,year_awarded,date_awarded,data_source,procurement_channel,funding_source,sector,project_type,contract_value_usd,contract_currency,contract_amount,contract_duration_original_unit,contract_duration_original,contract_duration_days,winning_firm_name,winning_firm_code,winning_firm_country,winning_firm_is_chinese,winning_firm_is_soe,number_of_bidders,if_single_bidder,bidder_country_lowest_price,bidder_lowest_price,bidder_country,bidder_price_currency,bidder_price,procurement_method,financing_linked_to_bid,financing_source_chinese,joint_venture,firm_registered_locally,record_id,awarded_date,bid_reference_no,project_name,contract_url
P127743,Contract Award,OP00100421,Bolivia,2020,,World Bank,MDB-financed,IBRD87350,"Other Agriculture, Fishing and Forestry; Agricultural markets, commercialization and agri-business; Rural and Inter-Urban Roads; Other Water Supply, Sanitation and Waste Management; Other Energy and Extractives; Other Agriculture, Fishing and Forestry; Agricultural Extension, Research, and Other Support Activities; Agricultural markets, commercialization and agri-business",consulting,,USD,176918.0,Month,3.0,92.0,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00100421,,BO-EMPODERAR-57744-CS-INDV,Rural Alliances Project II,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00100421
P127743,Contract Award,OP00100426,Bolivia,2020,,World Bank,MDB-financed,IBRD87350,"Other Agriculture, Fishing and Forestry; Agricultural markets, commercialization and agri-business; Rural and Inter-Urban Roads; Other Water Supply, Sanitation and Waste Management; Other Energy and Extractives; Other Agriculture, Fishing and Forestry; Agricultural Extension, Research, and Other Support Activities; Agricultural markets, commercialization and agri-business",consulting,,USD,176918.0,Month,3.0,92.0,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00100426,,BO-EMPODERAR-57744-CS-INDV,Rural Alliances Project II,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00100426
P127743,Contract Award,OP00100460,Bolivia,2020,,World Bank,MDB-financed,IBRD87350,"Other Agriculture, Fishing and Forestry; Agricultural markets, commercialization and agri-business; Rural and Inter-Urban Roads; Other Water Supply, Sanitation and Waste Management; Other Energy and Extractives; Other Agriculture, Fishing and Forestry; Agricultural Extension, Research, and Other Support Activities; Agricultural markets, commercialization and agri-business",consulting,,USD,176918.0,Month,3.0,92.0,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00100460,,BO-EMPODERAR-57744-CS-INDV,Rural Alliances Project II,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00100460
P127743,Contract Award,OP00100358,Bolivia,2020,,World Bank,MDB-financed,IBRD87350,"Other Agriculture, Fishing and Forestry; Agricultural markets, commercialization and agri-business; Rural and Inter-Urban Roads; Other Water Supply, Sanitation and Waste Management; Other Energy and Extractives; Other Agriculture, Fishing and Forestry; Agricultural Extension, Research, and Other Support Activities; Agricultural markets, commercialization and agri-business",consulting,,USD,10782.0,Day,143.0,143.0,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00100358,,BO-EMPODERAR-178622-CS-INDV,Rural Alliances Project II,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00100358
P127743,Contract Award,OP00100369,Bolivia,2020,,World Bank,MDB-financed,IBRD87350,"Other Agriculture, Fishing and Forestry; Agricultural markets, commercialization and agri-business; Rural and Inter-Urban Roads; Other Water Supply, Sanitation and Waste Management; Other Energy and Extractives; Other Agriculture, Fishing and Forestry; Agricultural Extension, Research, and Other Support Activities; Agricultural markets, commercialization and agri-business",consulting,,USD,12016.0,Day,143.0,143.0,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00100369,,BO-EMPODERAR-178614-CS-INDV,Rural Alliances Project II,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00100369
P127743,Contract Award,OP00100370,Bolivia,2020,,World Bank,MDB-financed,IBRD87350,"Other Agriculture, Fishing and Forestry; Agricultural markets, commercialization and agri-business; Rural and Inter-Urban Roads; Other Water Supply, Sanitation and Waste Management; Other Energy and Extractives; Other Agriculture, Fishing and Forestry; Agricultural Extension, Research, and Other Support Activities; Agricultural markets, commercialization and agri-business",consulting,,USD,4450.0,Month,3.0,92.0,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00100370,,BO-EMPODERAR-178631-CS-INDV,Rural Alliances Project II,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00100370
P127743,Contract Award,OP00100155,Bolivia,2020,,World Bank,MDB-financed,IBRD87350,"Other Agriculture, Fishing and Forestry; Agricultural markets, commercialization and agri-business; Rural and Inter-Urban Roads; Other Water Supply, Sanitation and Waste Management; Other Energy and Extractives; Other Agriculture, Fishing and Forestry; Agricultural Extension, Research, and Other Support Activities; Agricultural markets, commercialization and agri-business",consulting,,USD,176918.0,Month,4.0,122.0,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00100155,,BO-EMPODERAR-57713-CS-INDV,Rural Alliances Project II,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00100155
P127743,Contract Award,OP00100136,Bolivia,2020,,World Bank,MDB-financed,IBRD87350,"Other Agriculture, Fishing and Forestry; Agricultural markets, commercialization and agri-business; Rural and Inter-Urban Roads; Other Water Supply, Sanitation and Waste Management; Other Energy and Extractives; Other Agriculture, Fishing and Forestry; Agricultural Extension, Research, and Other Support Activities; Agricultural markets, commercialization and agri-business",consulting,,USD,176918.0,Month,4.0,122.0,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00100136,,BO-EMPODERAR-57713-CS-INDV,Rural Alliances Project II,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00100136
P127743,Contract Award,OP00100164,Bolivia,2020,,World Bank,MDB-financed,IBRD87350,"Other Agriculture, Fishing and Forestry; Agricultural markets, commercialization and agri-business; Rural and Inter-Urban Roads; Other Water Supply, Sanitation and Waste Management; Other Energy and Extractives; Other Agriculture, Fishing and Forestry; Agricultural Extension, Research, and Other Support Activities; Agricultural markets, commercialization and agri-business",consulting,,USD,176918.0,Month,3.0,92.0,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00100164,,BO-EMPODERAR-57713-CS-INDV,Rural Alliances Project II,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00100164
P127743,Contract Award,OP00100145,Bolivia,2020,,World Bank,MDB-financed,IBRD87350,"Other Agriculture, Fishing and Forestry; Agricultural markets, commercialization and agri-business; Rural and Inter-Urban Roads; Other Water Supply, Sanitation and Waste Management; Other Energy and Extractives; Other Agriculture, Fishing and Forestry; Agricultural Extension, Research, and Other Support Activities; Agricultural markets, commercialization and agri-business",consulting,,USD,176918.0,Month,3.0,92.0,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00100145,,BO-EMPODERAR-57713-CS-INDV,Rural Alliances Project II,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00100145
P127743,Contract Award,OP00100157,Bolivia,2020,,World Bank,MDB-financed,IBRD87350,"Other Agriculture, Fishing and Forestry; Agricultural markets, commercialization and agri-business; Rural and Inter-Urban Roads; Other Water Supply, Sanitation and Waste Management; Other Energy and Extractives; Other Agriculture, Fishing and Forestry; Agricultural Extension, Research, and Other Support Activities; Agricultural markets, commercialization and agri-business",consulting,,USD,176918.0,Month,4.0,122.0,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00100157,,BO-EMPODERAR-57713-CS-INDV,Rural Alliances Project II,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00100157
P129640,Contract Award,OP00100030,Bolivia,2020,,World Bank,MDB-financed,TF18119,"Irrigation and Drainage; Other Water Supply, Sanitation and Waste Management; Public Administration - Water, Sanitation and Waste Management; Other Transportation; Other Public Administration; Other Water Supply, Sanitation and Waste Management; Irrigation and Drainage; Other Transportation; Other Public Administration",consulting,,BOB,2972554.26,Day,300.0,300.0,EMCOVIDA,503986.0,Bolivia,0.0,,1.0,1.0,,,,,,Request for Bids,,,,1.0,OP00100030,,BO-MAA-114187-NC-RFB,Bolivia Climate Resilience - Integrated Basin Management,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00100030
P127743,Contract Award,OP00100142,Bolivia,2020,,World Bank,MDB-financed,IBRD87350,"Other Agriculture, Fishing and Forestry; Agricultural markets, commercialization and agri-business; Rural and Inter-Urban Roads; Other Water Supply, Sanitation and Waste Management; Other Energy and Extractives; Other Agriculture, Fishing and Forestry; Agricultural Extension, Research, and Other Support Activities; Agricultural markets, commercialization and agri-business",consulting,,USD,176918.0,Month,4.0,122.0,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00100142,,BO-EMPODERAR-57713-CS-INDV,Rural Alliances Project II,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00100142
P127743,Contract Award,OP00100167,Bolivia,2020,,World Bank,MDB-financed,IBRD87350,"Other Agriculture, Fishing and Forestry; Agricultural markets, commercialization and agri-business; Rural and Inter-Urban Roads; Other Water Supply, Sanitation and Waste Management; Other Energy and Extractives; Other Agriculture, Fishing and Forestry; Agricultural Extension, Research, and Other Support Activities; Agricultural markets, commercialization and agri-business",consulting,,USD,176918.0,Month,4.0,122.0,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00100167,,BO-EMPODERAR-57713-CS-INDV,Rural Alliances Project II,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00100167
P127743,Contract Award,OP00100140,Bolivia,2020,,World Bank,MDB-financed,IBRD87350,"Other Agriculture, Fishing and Forestry; Agricultural markets, commercialization and agri-business; Rural and Inter-Urban Roads; Other Water Supply, Sanitation and Waste Management; Other Energy and Extractives; Other Agriculture, Fishing and Forestry; Agricultural Extension, Research, and Other Support Activities; Agricultural markets, commercialization and agri-business",consulting,,USD,176918.0,Month,4.0,122.0,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00100140,,BO-EMPODERAR-57713-CS-INDV,Rural Alliances Project II,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00100140
P127743,Contract Award,OP00100156,Bolivia,2020,,World Bank,MDB-financed,IBRD87350,"Other Agriculture, Fishing and Forestry; Agricultural markets, commercialization and agri-business; Rural and Inter-Urban Roads; Other Water Supply, Sanitation and Waste Management; Other Energy and Extractives; Other Agriculture, Fishing and Forestry; Agricultural Extension, Research, and Other Support Activities; Agricultural markets, commercialization and agri-business",consulting,,USD,176918.0,Month,4.0,122.0,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00100156,,BO-EMPODERAR-57713-CS-INDV,Rural Alliances Project II,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00100156
P127743,Contract Award,OP00100165,Bolivia,2020,,World Bank,MDB-financed,IBRD87350,"Other Agriculture, Fishing and Forestry; Agricultural markets, commercialization and agri-business; Rural and Inter-Urban Roads; Other Water Supply, Sanitation and Waste Management; Other Energy and Extractives; Other Agriculture, Fishing and Forestry; Agricultural Extension, Research, and Other Support Activities; Agricultural markets, commercialization and agri-business",consulting,,USD,176918.0,Month,3.0,92.0,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00100165,,BO-EMPODERAR-57713-CS-INDV,Rural Alliances Project II,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00100165
P127743,Contract Award,OP00100141,Bolivia,2020,,World Bank,MDB-financed,IBRD87350,"Other Agriculture, Fishing and Forestry; Agricultural markets, commercialization and agri-business; Rural and Inter-Urban Roads; Other Water Supply, Sanitation and Waste Management; Other Energy and Extractives; Other Agriculture, Fishing and Forestry; Agricultural Extension, Research, and Other Support Activities; Agricultural markets, commercialization and agri-business",consulting,,USD,176918.0,Month,3.0,92.0,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00100141,,BO-EMPODERAR-57713-CS-INDV,Rural Alliances Project II,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00100141
P127743,Contract Award,OP00100154,Bolivia,2020,,World Bank,MDB-financed,IBRD87350,"Other Agriculture, Fishing and Forestry; Agricultural markets, commercialization and agri-business; Rural and Inter-Urban Roads; Other Water Supply, Sanitation and Waste Management; Other Energy and Extractives; Other Agriculture, Fishing and Forestry; Agricultural Extension, Research, and Other Support Activities; Agricultural markets, commercialization and agri-business",consulting,,USD,176918.0,Month,4.0,122.0,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00100154,,BO-EMPODERAR-57713-CS-INDV,Rural Alliances Project II,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00100154
P127743,Contract Award,OP00100138,Bolivia,2020,,World Bank,MDB-financed,IBRD87350,"Other Agriculture, Fishing and Forestry; Agricultural markets, commercialization and agri-business; Rural and Inter-Urban Roads; Other Water Supply, Sanitation and Waste Management; Other Energy and Extractives; Other Agriculture, Fishing and Forestry; Agricultural Extension, Research, and Other Support Activities; Agricultural markets, commercialization and agri-business",consulting,,USD,176918.0,Month,4.0,122.0,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00100138,,BO-EMPODERAR-57713-CS-INDV,Rural Alliances Project II,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00100138
P127743,Contract Award,OP00100139,Bolivia,2020,,World Bank,MDB-financed,IBRD87350,"Other Agriculture, Fishing and Forestry; Agricultural markets, commercialization and agri-business; Rural and Inter-Urban Roads; Other Water Supply, Sanitation and Waste Management; Other Energy and Extractives; Other Agriculture, Fishing and Forestry; Agricultural Extension, Research, and Other Support Activities; Agricultural markets, commercialization and agri-business",consulting,,USD,176918.0,Month,3.0,92.0,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00100139,,BO-EMPODERAR-57713-CS-INDV,Rural Alliances Project II,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00100139
P127743,Contract Award,OP00100153,Bolivia,2020,,World Bank,MDB-financed,IBRD87350,"Other Agriculture, Fishing and Forestry; Agricultural markets, commercialization and agri-business; Rural and Inter-Urban Roads; Other Water Supply, Sanitation and Waste Management; Other Energy and Extractives; Other Agriculture, Fishing and Forestry; Agricultural Extension, Research, and Other Support Activities; Agricultural markets, commercialization and agri-business",consulting,,USD,176918.0,Month,4.0,122.0,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00100153,,BO-EMPODERAR-57713-CS-INDV,Rural Alliances Project II,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00100153
P127743,Contract Award,OP00100160,Bolivia,2020,,World Bank,MDB-financed,IBRD87350,"Other Agriculture, Fishing and Forestry; Agricultural markets, commercialization and agri-business; Rural and Inter-Urban Roads; Other Water Supply, Sanitation and Waste Management; Other Energy and Extractives; Other Agriculture, Fishing and Forestry; Agricultural Extension, Research, and Other Support Activities; Agricultural markets, commercialization and agri-business",consulting,,USD,176918.0,Month,4.0,122.0,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00100160,,BO-EMPODERAR-57713-CS-INDV,Rural Alliances Project II,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00100160
P127743,Contract Award,OP00100151,Bolivia,2020,,World Bank,MDB-financed,IBRD87350,"Other Agriculture, Fishing and Forestry; Agricultural markets, commercialization and agri-business; Rural and Inter-Urban Roads; Other Water Supply, Sanitation and Waste Management; Other Energy and Extractives; Other Agriculture, Fishing and Forestry; Agricultural Extension, Research, and Other Support Activities; Agricultural markets, commercialization and agri-business",consulting,,USD,176918.0,Month,3.0,92.0,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00100151,,BO-EMPODERAR-57713-CS-INDV,Rural Alliances Project II,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00100151
P127743,Contract Award,OP00100161,Bolivia,2020,,World Bank,MDB-financed,IBRD87350,"Other Agriculture, Fishing and Forestry; Agricultural markets, commercialization and agri-business; Rural and Inter-Urban Roads; Other Water Supply, Sanitation and Waste Management; Other Energy and Extractives; Other Agriculture, Fishing and Forestry; Agricultural Extension, Research, and Other Support Activities; Agricultural markets, commercialization and agri-business",consulting,,USD,176918.0,Month,4.0,122.0,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00100161,,BO-EMPODERAR-57713-CS-INDV,Rural Alliances Project II,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00100161
P129640,Contract Award,OP00100051,Bolivia,2020,,World Bank,MDB-financed,TF18119,"Irrigation and Drainage; Other Water Supply, Sanitation and Waste Management; Public Administration - Water, Sanitation and Waste Management; Other Transportation; Other Public Administration; Other Water Supply, Sanitation and Waste Management; Irrigation and Drainage; Other Transportation; Other Public Administration",consulting,,BOB,2966934.42,Day,300.0,300.0,EMPRESA CONSTRUCTORA Y CONSULTORA PEREDO QUEVEDO SRL,521713.0,Bolivia,0.0,,1.0,1.0,,,,,,Request for Bids,,,,1.0,OP00100051,,BO-MAA-114186-NC-RFB,Bolivia Climate Resilience - Integrated Basin Management,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00100051
P127743,Contract Award,OP00100148,Bolivia,2020,,World Bank,MDB-financed,IBRD87350,"Other Agriculture, Fishing and Forestry; Agricultural markets, commercialization and agri-business; Rural and Inter-Urban Roads; Other Water Supply, Sanitation and Waste Management; Other Energy and Extractives; Other Agriculture, Fishing and Forestry; Agricultural Extension, Research, and Other Support Activities; Agricultural markets, commercialization and agri-business",consulting,,USD,176918.0,Month,4.0,122.0,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00100148,,BO-EMPODERAR-57713-CS-INDV,Rural Alliances Project II,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00100148
P129640,Contract Award,OP00100197,Bolivia,2020,,World Bank,MDB-financed,TF16083,"Irrigation and Drainage; Other Water Supply, Sanitation and Waste Management; Public Administration - Water, Sanitation and Waste Management; Other Transportation; Other Public Administration; Other Water Supply, Sanitation and Waste Management; Irrigation and Drainage; Other Transportation; Other Public Administration",consulting,,USD,8086.22,Day,104.0,104.0,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00100197,,MMAYA/PPCR/CIL/018/2020,Bolivia Climate Resilience - Integrated Basin Management,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00100197
P127743,Contract Award,OP00100158,Bolivia,2020,,World Bank,MDB-financed,IBRD87350,"Other Agriculture, Fishing and Forestry; Agricultural markets, commercialization and agri-business; Rural and Inter-Urban Roads; Other Water Supply, Sanitation and Waste Management; Other Energy and Extractives; Other Agriculture, Fishing and Forestry; Agricultural Extension, Research, and Other Support Activities; Agricultural markets, commercialization and agri-business",consulting,,USD,176918.0,Month,4.0,122.0,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00100158,,BO-EMPODERAR-57713-CS-INDV,Rural Alliances Project II,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00100158
P127743,Contract Award,OP00100147,Bolivia,2020,,World Bank,MDB-financed,IBRD87350,"Other Agriculture, Fishing and Forestry; Agricultural markets, commercialization and agri-business; Rural and Inter-Urban Roads; Other Water Supply, Sanitation and Waste Management; Other Energy and Extractives; Other Agriculture, Fishing and Forestry; Agricultural Extension, Research, and Other Support Activities; Agricultural markets, commercialization and agri-business",consulting,,USD,176918.0,Month,4.0,122.0,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00100147,,BO-EMPODERAR-57713-CS-INDV,Rural Alliances Project II,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00100147
P127743,Contract Award,OP00100162,Bolivia,2020,,World Bank,MDB-financed,IBRD87350,"Other Agriculture, Fishing and Forestry; Agricultural markets, commercialization and agri-business; Rural and Inter-Urban Roads; Other Water Supply, Sanitation and Waste Management; Other Energy and Extractives; Other Agriculture, Fishing and Forestry; Agricultural Extension, Research, and Other Support Activities; Agricultural markets, commercialization and agri-business",consulting,,USD,176918.0,Month,4.0,122.0,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00100162,,BO-EMPODERAR-57713-CS-INDV,Rural Alliances Project II,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00100162
P129640,Contract Award,OP00099979,Bolivia,2020,,World Bank,MDB-financed,TF16083,"Irrigation and Drainage; Other Water Supply, Sanitation and Waste Management; Public Administration - Water, Sanitation and Waste Management; Other Transportation; Other Public Administration; Other Water Supply, Sanitation and Waste Management; Irrigation and Drainage; Other Transportation; Other Public Administration",consulting,,USD,8753.1,Day,103.0,103.0,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00099979,,MMAYA / PPCR / CIL / 013/2020,Bolivia Climate Resilience - Integrated Basin Management,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00099979
P127743,Contract Award,OP00100006,Bolivia,2020,,World Bank,MDB-financed,IBRD87350,"Other Agriculture, Fishing and Forestry; Agricultural markets, commercialization and agri-business; Rural and Inter-Urban Roads; Other Water Supply, Sanitation and Waste Management; Other Energy and Extractives; Other Agriculture, Fishing and Forestry; Agricultural Extension, Research, and Other Support Activities; Agricultural markets, commercialization and agri-business",consulting,,USD,176918.0,Month,4.0,122.0,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00100006,,BO-EMPODERAR-57713-CS-INDV,Rural Alliances Project II,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00100006
P127743,Contract Award,OP00099912,Bolivia,2020,,World Bank,MDB-financed,IBRD87350,"Other Agriculture, Fishing and Forestry; Agricultural markets, commercialization and agri-business; Rural and Inter-Urban Roads; Other Water Supply, Sanitation and Waste Management; Other Energy and Extractives; Other Agriculture, Fishing and Forestry; Agricultural Extension, Research, and Other Support Activities; Agricultural markets, commercialization and agri-business",consulting,,USD,176918.0,Month,3.0,92.0,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00099912,,BO-EMPODERAR-57712-CS-INDV,Rural Alliances Project II,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00099912
P127743,Contract Award,OP00100005,Bolivia,2020,,World Bank,MDB-financed,IBRD87350,"Other Agriculture, Fishing and Forestry; Agricultural markets, commercialization and agri-business; Rural and Inter-Urban Roads; Other Water Supply, Sanitation and Waste Management; Other Energy and Extractives; Other Agriculture, Fishing and Forestry; Agricultural Extension, Research, and Other Support Activities; Agricultural markets, commercialization and agri-business",consulting,,USD,176918.0,Month,4.0,122.0,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00100005,,BO-EMPODERAR-57713-CS-INDV,Rural Alliances Project II,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00100005
P127743,Contract Award,OP00099908,Bolivia,2020,,World Bank,MDB-financed,IBRD87350,"Other Agriculture, Fishing and Forestry; Agricultural markets, commercialization and agri-business; Rural and Inter-Urban Roads; Other Water Supply, Sanitation and Waste Management; Other Energy and Extractives; Other Agriculture, Fishing and Forestry; Agricultural Extension, Research, and Other Support Activities; Agricultural markets, commercialization and agri-business",consulting,,USD,176918.0,Month,3.0,92.0,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00099908,,BO-EMPODERAR-57712-CS-INDV,Rural Alliances Project II,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00099908
P127743,Contract Award,OP00099909,Bolivia,2020,,World Bank,MDB-financed,IBRD87350,"Other Agriculture, Fishing and Forestry; Agricultural markets, commercialization and agri-business; Rural and Inter-Urban Roads; Other Water Supply, Sanitation and Waste Management; Other Energy and Extractives; Other Agriculture, Fishing and Forestry; Agricultural Extension, Research, and Other Support Activities; Agricultural markets, commercialization and agri-business",consulting,,USD,176918.0,Month,3.0,92.0,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00099909,,BO-EMPODERAR-57712-CS-INDV,Rural Alliances Project II,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00099909
P127743,Contract Award,OP00100010,Bolivia,2020,,World Bank,MDB-financed,IBRD87350,"Other Agriculture, Fishing and Forestry; Agricultural markets, commercialization and agri-business; Rural and Inter-Urban Roads; Other Water Supply, Sanitation and Waste Management; Other Energy and Extractives; Other Agriculture, Fishing and Forestry; Agricultural Extension, Research, and Other Support Activities; Agricultural markets, commercialization and agri-business",consulting,,USD,176918.0,Month,4.0,122.0,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00100010,,BO-EMPODERAR-57713-CS-INDV,Rural Alliances Project II,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00100010
P127743,Contract Award,OP00100009,Bolivia,2020,,World Bank,MDB-financed,IBRD87350,"Other Agriculture, Fishing and Forestry; Agricultural markets, commercialization and agri-business; Rural and Inter-Urban Roads; Other Water Supply, Sanitation and Waste Management; Other Energy and Extractives; Other Agriculture, Fishing and Forestry; Agricultural Extension, Research, and Other Support Activities; Agricultural markets, commercialization and agri-business",consulting,,USD,176918.0,Month,4.0,122.0,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00100009,,BO-EMPODERAR-57713-CS-INDV,Rural Alliances Project II,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00100009
P127743,Contract Award,OP00099916,Bolivia,2020,,World Bank,MDB-financed,IBRD87350,"Other Agriculture, Fishing and Forestry; Agricultural markets, commercialization and agri-business; Rural and Inter-Urban Roads; Other Water Supply, Sanitation and Waste Management; Other Energy and Extractives; Other Agriculture, Fishing and Forestry; Agricultural Extension, Research, and Other Support Activities; Agricultural markets, commercialization and agri-business",consulting,,USD,176918.0,Month,3.0,92.0,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00099916,,BO-EMPODERAR-57712-CS-INDV,Rural Alliances Project II,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00099916
P127743,Contract Award,OP00100008,Bolivia,2020,,World Bank,MDB-financed,IBRD87350,"Other Agriculture, Fishing and Forestry; Agricultural markets, commercialization and agri-business; Rural and Inter-Urban Roads; Other Water Supply, Sanitation and Waste Management; Other Energy and Extractives; Other Agriculture, Fishing and Forestry; Agricultural Extension, Research, and Other Support Activities; Agricultural markets, commercialization and agri-business",consulting,,USD,176918.0,Month,4.0,122.0,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00100008,,BO-EMPODERAR-57713-CS-INDV,Rural Alliances Project II,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00100008
P127743,Contract Award,OP00100007,Bolivia,2020,,World Bank,MDB-financed,IBRD87350,"Other Agriculture, Fishing and Forestry; Agricultural markets, commercialization and agri-business; Rural and Inter-Urban Roads; Other Water Supply, Sanitation and Waste Management; Other Energy and Extractives; Other Agriculture, Fishing and Forestry; Agricultural Extension, Research, and Other Support Activities; Agricultural markets, commercialization and agri-business",consulting,,USD,176918.0,Month,3.0,92.0,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00100007,,BO-EMPODERAR-57713-CS-INDV,Rural Alliances Project II,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00100007
P127743,Contract Award,OP00099915,Bolivia,2020,,World Bank,MDB-financed,IBRD87350,"Other Agriculture, Fishing and Forestry; Agricultural markets, commercialization and agri-business; Rural and Inter-Urban Roads; Other Water Supply, Sanitation and Waste Management; Other Energy and Extractives; Other Agriculture, Fishing and Forestry; Agricultural Extension, Research, and Other Support Activities; Agricultural markets, commercialization and agri-business",consulting,,USD,176918.0,Month,3.0,92.0,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00099915,,BO-EMPODERAR-57712-CS-INDV,Rural Alliances Project II,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00099915
P127743,Contract Award,OP00099906,Bolivia,2020,,World Bank,MDB-financed,IBRD87350,"Other Agriculture, Fishing and Forestry; Agricultural markets, commercialization and agri-business; Rural and Inter-Urban Roads; Other Water Supply, Sanitation and Waste Management; Other Energy and Extractives; Other Agriculture, Fishing and Forestry; Agricultural Extension, Research, and Other Support Activities; Agricultural markets, commercialization and agri-business",consulting,,USD,176918.0,Month,3.0,92.0,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00099906,,BO-EMPODERAR-57712-CS-INDV,Rural Alliances Project II,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00099906
